Codigo Producto,Nombre Producto,Nutriente,Valor por 100g,Valor por porción
Código: 1865081,Ensalada Repollo y Zanahoria 300 g,Azúcares totales (g),3.66,3.7
Código: 1865081,Ensalada Repollo y Zanahoria 300 g,Sodio (mg),33,33
Código: 1699105,Frambuesas Pote 70 g,Energía (kCal),52,36.4
Código: 1699105,Frambuesas Pote 70 g,Proteínas (g),1.2,0.8
Código: 1699105,Frambuesas Pote 70 g,Grasas Totales (g),0.7,0.5
Código: 1699105,Frambuesas Pote 70 g,Hidratos de Carbono disponibles (g),11.9,8.3
Código: 1699105,Frambuesas Pote 70 g,Azúcares totales (g),4.4,3.1
Código: 1699105,Frambuesas Pote 70 g,Sodio (mg),1,0.7
Código: 1800817,Nuez Mariposa 100 g,Energía (kCal),657,197.1
Código: 1800817,Nuez Mariposa 100 g,Proteínas (g),17.9,5.4
Código: 1800817,Nuez Mariposa 100 g,Grasas Totales (g),60.6,18.2
Código: 1800817,Nuez Mariposa 100 g,Grasas Saturadas (g),5.2,1.6
Código: 1800817,Nuez Mariposa 100 g,Grasas Monoinsaturadas (g),13.8,4.1
Código: 1800817,Nuez Mariposa 100 g,Grasas Poliinsaturadas (g),41.5,12.5
Código: 1800817,Nuez Mariposa 100 g,Grasas trans (g),0.1,0
Código: 1800817,Nuez Mariposa 100 g,Colesterol (mg),0.5,0.2
Código: 1800817,Nuez Mariposa 100 g,Hidratos de Carbono disponibles (g),10.1,3
Código: 1800817,Nuez Mariposa 100 g,Azúcares totales (g),4.2,1.3
Código: 1800817,Nuez Mariposa 100 g,Sodio (mg),9.9,3
Código: 1800792,Semillas de Zapallo 100 g,Energía (kCal),357,107.1
Código: 1800792,Semillas de Zapallo 100 g,Proteínas (g),37.1,11.1
Código: 1800792,Semillas de Zapallo 100 g,Grasas Totales (g),33,9.9
Código: 1800792,Semillas de Zapallo 100 g,Grasas Saturadas (g),5.9,1.8
Código: 1800792,Semillas de Zapallo 100 g,Grasas Monoinsaturadas (g),9.9,3
Código: 1800792,Semillas de Zapallo 100 g,Grasas Poliinsaturadas (g),17.2,5.2
Código: 1800792,Semillas de Zapallo 100 g,Grasas trans (g),0,0
Código: 1800792,Semillas de Zapallo 100 g,Colesterol (mg),0.5,0.2
Código: 1800792,Semillas de Zapallo 100 g,Hidratos de Carbono disponibles (g),13.4,4
Código: 1800792,Semillas de Zapallo 100 g,Azúcares totales (g),2.4,0.7
Código: 1800792,Semillas de Zapallo 100 g,Sodio (mg),17,5.1
Código: 1773069,Espinaca Baby Leaf 200 g,Energía (kCal),21,21
Código: 1773069,Espinaca Baby Leaf 200 g,Proteínas (g),3,3
Código: 1773069,Espinaca Baby Leaf 200 g,Grasas Totales (g),0,0
Código: 1773069,Espinaca Baby Leaf 200 g,Hidratos de Carbono disponibles (g),1,1
Código: 1773069,Espinaca Baby Leaf 200 g,Azúcares totales (g),0,0
Código: 1773069,Espinaca Baby Leaf 200 g,Sodio (mg),69,69
Código: 1559189,Rabanitos Atado 8 un.,Energía (kCal),16,7.2
Código: 1559189,Rabanitos Atado 8 un.,Proteínas (g),0.68,0.3
Código: 1559189,Rabanitos Atado 8 un.,Grasas Totales (g),0.1,0
Código: 1559189,Rabanitos Atado 8 un.,Hidratos de Carbono disponibles (g),3.4,1.5
Código: 1559189,Rabanitos Atado 8 un.,Azúcares totales (g),1.86,0.8
Código: 1559189,Rabanitos Atado 8 un.,Sodio (mg),39,17.6
Código: 1083950,Limón Sutil Malla 500 g,Energía (kCal),29,"53.7,29 / 53.7"
Código: 1083950,Limón Sutil Malla 500 g,Proteínas (g),1,"1.9,1 / 1.9"
Código: 1083950,Limón Sutil Malla 500 g,Grasas Totales (g),0.3,"0.6,0.3 / 0.6"
Código: 1083950,Limón Sutil Malla 500 g,Hidratos de Carbono disponibles (g),9,"16.7,9 / 16.7"
Código: 1083950,Limón Sutil Malla 500 g,Azúcares totales (g),2.5,"4.6,2.5 / 4.6"
Código: 1083950,Limón Sutil Malla 500 g,Sodio (mg),2,"3.7,2 / 3.7"
Código: 926577,Champiñón Royal 400 g,Energía (kCal),25,25
Código: 926577,Champiñón Royal 400 g,Proteínas (g),2.1,2.1
Código: 926577,Champiñón Royal 400 g,Grasas Totales (g),0.33,0.3
Código: 926577,Champiñón Royal 400 g,Hidratos de Carbono disponibles (g),4.7,4.7
Código: 926577,Champiñón Royal 400 g,Azúcares totales (g),0,0
Código: 926577,Champiñón Royal 400 g,Sodio (mg),4,4
Código: 354234,Rúcula Bolsa 200 g,Energía (kCal),25,25
Código: 354234,Rúcula Bolsa 200 g,Proteínas (g),2.58,2.6
Código: 354234,Rúcula Bolsa 200 g,Grasas Totales (g),0.66,0.7
Código: 354234,Rúcula Bolsa 200 g,Colesterol (mg),0,0
Código: 354234,Rúcula Bolsa 200 g,Hidratos de Carbono disponibles (g),3.65,3.7
Código: 354234,Rúcula Bolsa 200 g,Azúcares totales (g),0.2,0.2
Código: 354234,Rúcula Bolsa 200 g,Sodio (mg),27,27
Código: 260589,Champiñón Shitake 100 g,Energía (kCal),34,34
Código: 260589,Champiñón Shitake 100 g,Proteínas (g),2.24,2.2
Código: 260589,Champiñón Shitake 100 g,Grasas Totales (g),0.49,0.5
Código: 260589,Champiñón Shitake 100 g,Hidratos de Carbono disponibles (g),6.79,6.8
Código: 260589,Champiñón Shitake 100 g,Azúcares totales (g),2.38,2.4
Código: 260589,Champiñón Shitake 100 g,Sodio (mg),9,9
Código: 260676,Corazones de Apio Dole 2 un.,Energía (kCal),16,19.2
Código: 260676,Corazones de Apio Dole 2 un.,Proteínas (g),1,1.2
Código: 260676,Corazones de Apio Dole 2 un.,Grasas Totales (g),0,0
Código: 260676,Corazones de Apio Dole 2 un.,Hidratos de Carbono disponibles (g),3,3.6
Código: 260676,Corazones de Apio Dole 2 un.,Azúcares totales (g),2,2.4
Código: 260676,Corazones de Apio Dole 2 un.,Sodio (mg),80,96
Código: 1463040,Lechuga Lollo Rossa Hidropónica 1 un.,Energía (kCal),16,8
Código: 1463040,Lechuga Lollo Rossa Hidropónica 1 un.,Proteínas (g),1.33,0.7
Código: 1463040,Lechuga Lollo Rossa Hidropónica 1 un.,Grasas Totales (g),0.22,0.1
Código: 1463040,Lechuga Lollo Rossa Hidropónica 1 un.,Hidratos de Carbono disponibles (g),2.26,1.1
Código: 1463040,Lechuga Lollo Rossa Hidropónica 1 un.,Azúcares totales (g),0.48,0.2
Código: 1463040,Lechuga Lollo Rossa Hidropónica 1 un.,Fibra (g),0.9,0.5
Código: 1463040,Lechuga Lollo Rossa Hidropónica 1 un.,Sodio (mg),25,12.5
Código: 261343,Zapallo Camote Picado 500 g,Energía (kCal),26,26
Código: 261343,Zapallo Camote Picado 500 g,Proteínas (g),1,1
Código: 261343,Zapallo Camote Picado 500 g,Grasas Totales (g),0.1,0.1
Código: 261343,Zapallo Camote Picado 500 g,Hidratos de Carbono disponibles (g),6.5,6.5
Código: 261343,Zapallo Camote Picado 500 g,Azúcares totales (g),2.76,2.8
Código: 261343,Zapallo Camote Picado 500 g,Sodio (mg),1,1
Código: 354299,Zanahorias Jugo 1 kg,Energía (kCal),41,29.5
Código: 354299,Zanahorias Jugo 1 kg,Proteínas (g),0.93,0.7
Código: 354299,Zanahorias Jugo 1 kg,Grasas Totales (g),0.24,0.2
Código: 354299,Zanahorias Jugo 1 kg,Hidratos de Carbono disponibles (g),9.58,6.9
Código: 354299,Zanahorias Jugo 1 kg,Azúcares totales (g),4.74,3.4
Código: 354299,Zanahorias Jugo 1 kg,Fibra (g),2.8,2
Código: 260641,Diente de Dragón 250 g,Energía (kCal),30,24
Código: 260641,Diente de Dragón 250 g,Proteínas (g),3,2.4
Código: 260641,Diente de Dragón 250 g,Grasas Totales (g),0,0
Código: 260641,Diente de Dragón 250 g,Hidratos de Carbono disponibles (g),6,4.8
Código: 260641,Diente de Dragón 250 g,Azúcares totales (g),4,3.2
Código: 260641,Diente de Dragón 250 g,Sodio (mg),6,4.8
Código: 260518,Berro Hidropónico 200 g,Energía (kCal),11,5.5
Código: 260518,Berro Hidropónico 200 g,Proteínas (g),2,1
Código: 260518,Berro Hidropónico 200 g,Grasas Totales (g),0,0
Código: 260518,Berro Hidropónico 200 g,Hidratos de Carbono disponibles (g),1,0.5
Código: 260518,Berro Hidropónico 200 g,Azúcares totales (g),0,0
Código: 260518,Berro Hidropónico 200 g,Sodio (mg),41,20.5
Código: 449148,Apio en Juliana 300 g,Energía (kCal),15,7.5
Código: 449148,Apio en Juliana 300 g,Proteínas (g),0.7,0.4
Código: 449148,Apio en Juliana 300 g,Grasas Totales (g),0.2,0.1
Código: 449148,Apio en Juliana 300 g,Hidratos de Carbono disponibles (g),3.4,1.7
Código: 449148,Apio en Juliana 300 g,Azúcares totales (g),1.8,0.9
Código: 449148,Apio en Juliana 300 g,Sodio (mg),82,41
Código: 1261593,Rúcula Clamshell Fresh Cut 150 g,Energía (kCal),25,12.5
Código: 1261593,Rúcula Clamshell Fresh Cut 150 g,Proteínas (g),2.58,1.3
Código: 1261593,Rúcula Clamshell Fresh Cut 150 g,Grasas Totales (g),0.66,0.3
Código: 1261593,Rúcula Clamshell Fresh Cut 150 g,Hidratos de Carbono disponibles (g),3.65,1.8
Código: 1261593,Rúcula Clamshell Fresh Cut 150 g,Azúcares totales (g),2.65,1.3
Código: 1261593,Rúcula Clamshell Fresh Cut 150 g,Sodio (mg),27,13.5
Código: 1261592,Mix Salad Fresh Cut 150 g,Energía (kCal),18,9
Código: 1261592,Mix Salad Fresh Cut 150 g,Proteínas (g),1.85,0.9
Código: 1261592,Mix Salad Fresh Cut 150 g,Grasas Totales (g),0.3,0.2
Código: 1261592,Mix Salad Fresh Cut 150 g,Hidratos de Carbono disponibles (g),1.55,0.8
Código: 1261592,Mix Salad Fresh Cut 150 g,Azúcares totales (g),0.94,0.5
Código: 1261592,Mix Salad Fresh Cut 150 g,Sodio (mg),42,21
Código: 1261602,Lechuga Fresh Cut Hojas Roble Verde 150 g,Energía (kCal),13,6.5
Código: 1261602,Lechuga Fresh Cut Hojas Roble Verde 150 g,Proteínas (g),1.35,0.7
Código: 1261602,Lechuga Fresh Cut Hojas Roble Verde 150 g,Grasas Totales (g),0.22,0.1
Código: 1261602,Lechuga Fresh Cut Hojas Roble Verde 150 g,Hidratos de Carbono disponibles (g),2.23,1.1
Código: 1261602,Lechuga Fresh Cut Hojas Roble Verde 150 g,Azúcares totales (g),0.94,0.5
Código: 1261602,Lechuga Fresh Cut Hojas Roble Verde 150 g,Sodio (mg),5,2.5
Código: 260695,Ensalada Toscana 300 g,Energía (kCal),23,11.5
Código: 260695,Ensalada Toscana 300 g,Proteínas (g),1.6,0.8
Código: 260695,Ensalada Toscana 300 g,Grasas Totales (g),0.4,0.2
Código: 260695,Ensalada Toscana 300 g,Hidratos de Carbono disponibles (g),3,1.5
Código: 260695,Ensalada Toscana 300 g,Azúcares totales (g),1.8,0.9
Código: 260695,Ensalada Toscana 300 g,Sodio (mg),16,8
Código: 260713,Zanahoria En Juliana 300 g,Energía (kCal),38,19
Código: 260713,Zanahoria En Juliana 300 g,Proteínas (g),0.9,0.5
Código: 260713,Zanahoria En Juliana 300 g,Grasas Totales (g),0.5,0.3
Código: 260713,Zanahoria En Juliana 300 g,Hidratos de Carbono disponibles (g),8.1,4.1
Código: 260713,Zanahoria En Juliana 300 g,Azúcares totales (g),4.7,2.4
Código: 260713,Zanahoria En Juliana 300 g,Sodio (mg),40,20
Código: 260698,Repollo Blanco Dole 300 g,Energía (kCal),25,25
Código: 260698,Repollo Blanco Dole 300 g,Proteínas (g),1,1
Código: 260698,Repollo Blanco Dole 300 g,Grasas Totales (g),0,0
Código: 260698,Repollo Blanco Dole 300 g,Hidratos de Carbono disponibles (g),6,6
Código: 260698,Repollo Blanco Dole 300 g,Azúcares totales (g),3,3
Código: 260698,Repollo Blanco Dole 300 g,Sodio (mg),18,18
Código: 260922,Menta Bandeja 30 g,Energía (kCal),82.9,8.3
Código: 260922,Menta Bandeja 30 g,Proteínas (g),3.8,0.4
Código: 260922,Menta Bandeja 30 g,Grasas Totales (g),0.9,0.1
Código: 260922,Menta Bandeja 30 g,Hidratos de Carbono disponibles (g),14.9,1.5
Código: 260922,Menta Bandeja 30 g,Azúcares totales (g),0.5,0.1
Código: 260922,Menta Bandeja 30 g,Sodio (mg),31,3.1
Código: 1898589,Semilla de Chía 700 g,Energía (kCal),487,146.1
Código: 1898589,Semilla de Chía 700 g,Proteínas (g),16.7,5
Código: 1898589,Semilla de Chía 700 g,Grasas Totales (g),36.8,11
Código: 1898589,Semilla de Chía 700 g,Grasas Saturadas (g),5.3,1.6
Código: 1898589,Semilla de Chía 700 g,Grasas Monoinsaturadas (g),8.6,2.6
Código: 1898589,Semilla de Chía 700 g,Grasas Poliinsaturadas (g),22.9,6.9
Código: 1898589,Semilla de Chía 700 g,Grasas trans (g),0.1,0
Código: 1898589,Semilla de Chía 700 g,Colesterol (mg),0,0
Código: 1898589,Semilla de Chía 700 g,Hidratos de Carbono disponibles (g),22.2,6.7
Código: 1898589,Semilla de Chía 700 g,Azúcares totales (g),0.9,0.3
Código: 1898589,Semilla de Chía 700 g,Sodio (mg),1,0.3
Código: 1898595,Nuez Cuarto 700 g,Energía (kCal),657,197.1
Código: 1898595,Nuez Cuarto 700 g,Proteínas (g),17.9,5.4
Código: 1898595,Nuez Cuarto 700 g,Grasas Totales (g),60.6,18.2
Código: 1898595,Nuez Cuarto 700 g,Grasas Saturadas (g),5.2,1.6
Código: 1898595,Nuez Cuarto 700 g,Grasas Monoinsaturadas (g),13.8,4.1
Código: 1898595,Nuez Cuarto 700 g,Grasas Poliinsaturadas (g),41.5,12.5
Código: 1898595,Nuez Cuarto 700 g,Grasas trans (g),0.1,0
Código: 1898595,Nuez Cuarto 700 g,Colesterol (mg),0,0
Código: 1898595,Nuez Cuarto 700 g,Hidratos de Carbono disponibles (g),10.1,3
Código: 1898595,Nuez Cuarto 700 g,Azúcares totales (g),4.2,1.3
Código: 1898595,Nuez Cuarto 700 g,Sodio (mg),10,3
Código: 1897112,Mix Frutos Secos y Semillas 700 g,Energía (kCal),455,136.5
Código: 1897112,Mix Frutos Secos y Semillas 700 g,Proteínas (g),13.8,4.1
Código: 1897112,Mix Frutos Secos y Semillas 700 g,Grasas Totales (g),22.4,6.7
Código: 1897112,Mix Frutos Secos y Semillas 700 g,Grasas Saturadas (g),3.4,1
Código: 1897112,Mix Frutos Secos y Semillas 700 g,Grasas Monoinsaturadas (g),4.8,1.4
Código: 1897112,Mix Frutos Secos y Semillas 700 g,Grasas Poliinsaturadas (g),1.9,0.6
Código: 1897112,Mix Frutos Secos y Semillas 700 g,Grasas trans (g),0,0
Código: 1897112,Mix Frutos Secos y Semillas 700 g,Colesterol (mg),0,0
Código: 1897112,Mix Frutos Secos y Semillas 700 g,Hidratos de Carbono disponibles (g),49.6,14.9
Código: 1897112,Mix Frutos Secos y Semillas 700 g,Azúcares totales (g),37.5,11.3
Código: 1897112,Mix Frutos Secos y Semillas 700 g,Fibra (g),7.9,2.4
Código: 1897112,Mix Frutos Secos y Semillas 700 g,Sodio (mg),7.5,2.3
Código: 1897109,Mix Frutos Secos 700 g,Energía (kCal),499,149.7
Código: 1897109,Mix Frutos Secos 700 g,Proteínas (g),13.2,4
Código: 1897109,Mix Frutos Secos 700 g,Grasas Totales (g),36.3,10.9
Código: 1897109,Mix Frutos Secos 700 g,Grasas Saturadas (g),3,0.9
Código: 1897109,Mix Frutos Secos 700 g,Grasas Monoinsaturadas (g),14.8,4.4
Código: 1897109,Mix Frutos Secos 700 g,Grasas Poliinsaturadas (g),16.7,5
Código: 1897109,Mix Frutos Secos 700 g,Grasas trans (g),0,0
Código: 1897109,Mix Frutos Secos 700 g,Colesterol (mg),0,0
Código: 1897109,Mix Frutos Secos 700 g,Hidratos de Carbono disponibles (g),29.9,9
Código: 1897109,Mix Frutos Secos 700 g,Azúcares totales (g),25.2,7.6
Código: 1897109,Mix Frutos Secos 700 g,Fibra (g),7.3,2.2
Código: 1897109,Mix Frutos Secos 700 g,Sodio (mg),0.9,0.3
Código: 1897108,Almendra Tostada 700 g,Energía (kCal),578,173.4
Código: 1897108,Almendra Tostada 700 g,Proteínas (g),21.4,6.4
Código: 1897108,Almendra Tostada 700 g,Grasas Totales (g),50,15
Código: 1897108,Almendra Tostada 700 g,Grasas Saturadas (g),3.6,1.1
Código: 1897108,Almendra Tostada 700 g,Grasas Monoinsaturadas (g),31.5,9.5
Código: 1897108,Almendra Tostada 700 g,Grasas Poliinsaturadas (g),12.3,3.7
Código: 1897108,Almendra Tostada 700 g,Grasas trans (g),0,0
Código: 1897108,Almendra Tostada 700 g,Colesterol (mg),0,0
Código: 1897108,Almendra Tostada 700 g,Hidratos de Carbono disponibles (g),10.7,3.2
Código: 1897108,Almendra Tostada 700 g,Azúcares totales (g),3.5,1.1
Código: 1897108,Almendra Tostada 700 g,Fibra (g),10.7,3.2
Código: 1897108,Almendra Tostada 700 g,Sodio (mg),36,10.8
Código: 1897107,Almendra Natural 700 g,Energía (kCal),578,173.4
Código: 1897107,Almendra Natural 700 g,Proteínas (g),21.4,6.4
Código: 1897107,Almendra Natural 700 g,Grasas Totales (g),50,15
Código: 1897107,Almendra Natural 700 g,Grasas Saturadas (g),3.6,1.1
Código: 1897107,Almendra Natural 700 g,Grasas Monoinsaturadas (g),31.5,9.5
Código: 1897107,Almendra Natural 700 g,Grasas Poliinsaturadas (g),12.3,3.7
Código: 1897107,Almendra Natural 700 g,Grasas trans (g),0,0
Código: 1897107,Almendra Natural 700 g,Colesterol (mg),0,0
Código: 1897107,Almendra Natural 700 g,Hidratos de Carbono disponibles (g),10.7,3.2
Código: 1897107,Almendra Natural 700 g,Azúcares totales (g),3.5,1.1
Código: 1897107,Almendra Natural 700 g,Fibra (g),10.7,3.2
Código: 1897107,Almendra Natural 700 g,Sodio (mg),36,10.8
Código: 1865079,Ensalada Zanahoria 300 g,Energía (kCal),41,41
Código: 1865079,Ensalada Zanahoria 300 g,Proteínas (g),0.93,0.9
Código: 1865079,Ensalada Zanahoria 300 g,Grasas Totales (g),0.25,0.3
Código: 1865079,Ensalada Zanahoria 300 g,Hidratos de Carbono disponibles (g),9.58,9.6
Código: 1865079,Ensalada Zanahoria 300 g,Azúcares totales (g),4.74,4.7
Código: 1865079,Ensalada Zanahoria 300 g,Sodio (mg),69,69
Código: 1856969,Maní Tostado Sin Sal 700 g,Energía (kCal),587,176.1
Código: 1856969,Maní Tostado Sin Sal 700 g,Proteínas (g),24,7.2
Código: 1856969,Maní Tostado Sin Sal 700 g,Grasas Totales (g),50,15
Código: 1856969,Maní Tostado Sin Sal 700 g,Grasas Saturadas (g),7.7,2.3
Código: 1856969,Maní Tostado Sin Sal 700 g,Grasas Monoinsaturadas (g),26,7.8
Código: 1856969,Maní Tostado Sin Sal 700 g,Grasas Poliinsaturadas (g),9.8,2.9
Código: 1856969,Maní Tostado Sin Sal 700 g,Grasas trans (g),0,0
Código: 1856969,Maní Tostado Sin Sal 700 g,Colesterol (mg),0,0
Código: 1856969,Maní Tostado Sin Sal 700 g,Hidratos de Carbono disponibles (g),21,6.3
Código: 1856969,Maní Tostado Sin Sal 700 g,Azúcares totales (g),4.9,1.5
Código: 1856969,Maní Tostado Sin Sal 700 g,Fibra (g),8.4,2.5
Código: 1856969,Maní Tostado Sin Sal 700 g,Sodio (mg),6,1.8
Código: 1844565,Limón Sin Semilla Malla 900 g,Energía (kCal),29,29
Código: 1844565,Limón Sin Semilla Malla 900 g,Proteínas (g),1,1
Código: 1844565,Limón Sin Semilla Malla 900 g,Grasas Totales (g),0.3,0.3
Código: 1844565,Limón Sin Semilla Malla 900 g,Hidratos de Carbono disponibles (g),9,9
Código: 1844565,Limón Sin Semilla Malla 900 g,Azúcares totales (g),2.5,2.5
Código: 1844565,Limón Sin Semilla Malla 900 g,Sodio (mg),2,2
Código: 1800806,Cranberries 100 g,Energía (kCal),322,96.6
Código: 1800806,Cranberries 100 g,Proteínas (g),0.7,0.2
Código: 1800806,Cranberries 100 g,Grasas Totales (g),0.8,0.2
Código: 1800806,Cranberries 100 g,Hidratos de Carbono disponibles (g),78.1,23.4
Código: 1800806,Cranberries 100 g,Azúcares totales (g),54.5,16.4
Código: 1800806,Cranberries 100 g,Sodio (mg),8,2.4
Código: 1800818,Pasas Morenas 300 g,Energía (kCal),314,94.2
Código: 1800818,Pasas Morenas 300 g,Proteínas (g),3.6,1.1
Código: 1800818,Pasas Morenas 300 g,Grasas Totales (g),0.1,0
Código: 1800818,Pasas Morenas 300 g,Hidratos de Carbono disponibles (g),75,22.5
Código: 1800818,Pasas Morenas 300 g,Azúcares totales (g),71.5,21.5
Código: 1800818,Pasas Morenas 300 g,Sodio (mg),11,3.3
Código: 1800816,Nuez Mariposa 200 g,Energía (kCal),657,197.1
Código: 1800816,Nuez Mariposa 200 g,Proteínas (g),17.9,5.4
Código: 1800816,Nuez Mariposa 200 g,Grasas Totales (g),60.6,18.2
Código: 1800816,Nuez Mariposa 200 g,Grasas Saturadas (g),5.2,1.6
Código: 1800816,Nuez Mariposa 200 g,Grasas Monoinsaturadas (g),13.8,4.1
Código: 1800816,Nuez Mariposa 200 g,Grasas Poliinsaturadas (g),41.5,12.5
Código: 1800816,Nuez Mariposa 200 g,Grasas trans (g),0.1,0
Código: 1800816,Nuez Mariposa 200 g,Colesterol (mg),0.5,0.2
Código: 1800816,Nuez Mariposa 200 g,Hidratos de Carbono disponibles (g),10.1,3
Código: 1800816,Nuez Mariposa 200 g,Azúcares totales (g),4.2,1.3
Código: 1800816,Nuez Mariposa 200 g,Sodio (mg),9.9,3
Código: 1800810,Pasas Rubias 100 g,Energía (kCal),322,96.6
Código: 1800810,Pasas Rubias 100 g,Proteínas (g),3.3,1
Código: 1800810,Pasas Rubias 100 g,Grasas Totales (g),0.2,0.1
Código: 1800810,Pasas Rubias 100 g,Hidratos de Carbono disponibles (g),76.7,23
Código: 1800810,Pasas Rubias 100 g,Azúcares totales (g),65.7,19.7
Código: 1800810,Pasas Rubias 100 g,Sodio (mg),24,7.2
Código: 1800813,Almendra Tostada 300 g,Energía (kCal),611,183.3
Código: 1800813,Almendra Tostada 300 g,Proteínas (g),23.3,7
Código: 1800813,Almendra Tostada 300 g,Grasas Totales (g),53.3,16
Código: 1800813,Almendra Tostada 300 g,Grasas Saturadas (g),4.7,1.4
Código: 1800813,Almendra Tostada 300 g,Grasas Monoinsaturadas (g),33.3,10
Código: 1800813,Almendra Tostada 300 g,Grasas Poliinsaturadas (g),13.3,4
Código: 1800813,Almendra Tostada 300 g,Grasas trans (g),0,0
Código: 1800813,Almendra Tostada 300 g,Colesterol (mg),0.5,0.2
Código: 1800813,Almendra Tostada 300 g,Hidratos de Carbono disponibles (g),9.5,2.9
Código: 1800813,Almendra Tostada 300 g,Azúcares totales (g),7.7,2.3
Código: 1800813,Almendra Tostada 300 g,Sodio (mg),0,0
Código: 1800811,Almendra Natural 100 g,Energía (kCal),570,171
Código: 1800811,Almendra Natural 100 g,Proteínas (g),21.1,6.3
Código: 1800811,Almendra Natural 100 g,Grasas Totales (g),49.9,15
Código: 1800811,Almendra Natural 100 g,Grasas Saturadas (g),3.8,1.1
Código: 1800811,Almendra Natural 100 g,Grasas Monoinsaturadas (g),31.6,9.5
Código: 1800811,Almendra Natural 100 g,Grasas Poliinsaturadas (g),12.3,3.7
Código: 1800811,Almendra Natural 100 g,Grasas trans (g),0,0
Código: 1800811,Almendra Natural 100 g,Colesterol (mg),0,0
Código: 1800811,Almendra Natural 100 g,Hidratos de Carbono disponibles (g),9.1,2.7
Código: 1800811,Almendra Natural 100 g,Azúcares totales (g),7,2.1
Código: 1800811,Almendra Natural 100 g,Sodio (mg),10,3
Código: 1800789,Castañas de Cajú 100 g,Energía (kCal),603,180.9
Código: 1800789,Castañas de Cajú 100 g,Proteínas (g),18.2,5.5
Código: 1800789,Castañas de Cajú 100 g,Grasas Totales (g),47,14.1
Código: 1800789,Castañas de Cajú 100 g,Grasas Saturadas (g),9.2,2.8
Código: 1800789,Castañas de Cajú 100 g,Grasas Monoinsaturadas (g),28.7,8.6
Código: 1800789,Castañas de Cajú 100 g,Grasas Poliinsaturadas (g),9.1,2.7
Código: 1800789,Castañas de Cajú 100 g,Grasas trans (g),0.1,0
Código: 1800789,Castañas de Cajú 100 g,Colesterol (mg),0.5,0.2
Código: 1800789,Castañas de Cajú 100 g,Hidratos de Carbono disponibles (g),26.9,8.1
Código: 1800789,Castañas de Cajú 100 g,Azúcares totales (g),8.9,2.7
Código: 1800789,Castañas de Cajú 100 g,Sodio (mg),18.2,5.5
Código: 1786945,Cebolla Crujiente Ligeramente Salada 80 g,Energía (kCal),591,41.4
Código: 1786945,Cebolla Crujiente Ligeramente Salada 80 g,Proteínas (g),6,0.4
Código: 1786945,Cebolla Crujiente Ligeramente Salada 80 g,Grasas Totales (g),44.4,3.1
Código: 1786945,Cebolla Crujiente Ligeramente Salada 80 g,Grasas Saturadas (g),3.2,0.2
Código: 1786945,Cebolla Crujiente Ligeramente Salada 80 g,Grasas Monoinsaturadas (g),36.4,2.5
Código: 1786945,Cebolla Crujiente Ligeramente Salada 80 g,Grasas Poliinsaturadas (g),4.3,0.3
Código: 1786945,Cebolla Crujiente Ligeramente Salada 80 g,Grasas trans (g),0,0
Código: 1786945,Cebolla Crujiente Ligeramente Salada 80 g,Colesterol (mg),0,0
Código: 1786945,Cebolla Crujiente Ligeramente Salada 80 g,Hidratos de Carbono disponibles (g),42,2.9
Código: 1786945,Cebolla Crujiente Ligeramente Salada 80 g,Azúcares totales (g),2.5,0.2
Código: 1786945,Cebolla Crujiente Ligeramente Salada 80 g,Sodio (mg),237,16.6
Código: 1784162,Mix Italiano Fresh Cut Pote 150 g,Energía (kCal),22.08,11
Código: 1784162,Mix Italiano Fresh Cut Pote 150 g,Proteínas (g),2.35,1.2
Código: 1784162,Mix Italiano Fresh Cut Pote 150 g,Grasas Totales (g),0.38,0.2
Código: 1784162,Mix Italiano Fresh Cut Pote 150 g,Hidratos de Carbono disponibles (g),3.45,1.7
Código: 1784162,Mix Italiano Fresh Cut Pote 150 g,Azúcares totales (g),1.19,0.6
Código: 1784162,Mix Italiano Fresh Cut Pote 150 g,Sodio (mg),13.7,6.9
Código: 1750178,Crutones Estilo César 80 g,Energía (kCal),464,32.5
Código: 1750178,Crutones Estilo César 80 g,Proteínas (g),12.5,0.9
Código: 1750178,Crutones Estilo César 80 g,Grasas Totales (g),16.6,1.2
Código: 1750178,Crutones Estilo César 80 g,Grasas Saturadas (g),1.6,0.1
Código: 1750178,Crutones Estilo César 80 g,Grasas Monoinsaturadas (g),13.7,1
Código: 1750178,Crutones Estilo César 80 g,Grasas Poliinsaturadas (g),1.8,0.1
Código: 1750178,Crutones Estilo César 80 g,Grasas trans (g),0,0
Código: 1750178,Crutones Estilo César 80 g,Colesterol (mg),0,0
Código: 1750178,Crutones Estilo César 80 g,Hidratos de Carbono disponibles (g),62,4.3
Código: 1750178,Crutones Estilo César 80 g,Azúcares totales (g),3.6,0.3
Código: 1750178,Crutones Estilo César 80 g,Sodio (mg),1273,89.1
Código: 260620,Ciboulette Oriental 50 g,Energía (kCal),30,3
Código: 260620,Ciboulette Oriental 50 g,Proteínas (g),3,0.3
Código: 260620,Ciboulette Oriental 50 g,Grasas Totales (g),1,0.1
Código: 260620,Ciboulette Oriental 50 g,Hidratos de Carbono disponibles (g),4,0.4
Código: 260620,Ciboulette Oriental 50 g,Azúcares totales (g),2,0.2
Código: 260620,Ciboulette Oriental 50 g,Sodio (mg),3,0.3
Código: 1261603,Lechuga Fresh Cut Roble Roja 150 g,Energía (kCal),13,6.5
